ID_Mandragore;X;Y;WIDTH;HEIGHT;COORD IIIF;URL IIIF;Image Gallica;ARK Mandragore;ID MSS;ID part;Folio;Lég corrigé;Rubrique;Inscriptions;Notes;Part;NomUs corrigé;AutT corrigé;Dt;Dt corrigé;DtP;DtP corrigé;Art corrigé;Origine corrigé;Loc corrigé;Division;Libelle;CoteN;CoteNb;CoteA;Volume;CoteAd
60308;455;2935;389;461;455,2935,389,461;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f865/455,2935,389,461/full/0/native.jpg;865;ark:/12148/cgfbt603081;1718;2384;431;Emblème de Bertrando de'Rossi;-;-;0;a;0;Horae ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60309;539;2079;443;497;539,2079,443,497;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f867/539,2079,443,497/full/0/native.jpg;867;ark:/12148/cgfbt60309c;1718;2384;432;Emblème de Bertrando de'Rossi;-;-;0;a;0;Horae ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60310;755;2678;269;303;755,2678,269,303;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f870/755,2678,269,303/full/0/native.jpg;870;ark:/12148/cgfbt60310k;1718;2384;433v;Emblème de Bertrando de'Rossi;-;-;0;a;0;Horae ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
60311;655;644;2042;2627;655,644,2042,2627;https://gallica.bnf.fr/iiif/ark:/12148/btv1b8470209d/f882/655,644,2042,2627/full/0/native.jpg;882;ark:/12148/cgfbt60311x;1718;2385;439v;Baptême du Christ;eorcisimus salis et aque que renovari dicitur omni die dominico secundum preceptum ecclesie in qualibet ecclesia exorcismus salis;-;0;b;0;Missale ad usum fratrum minorum;14;XIVe siècle;vers 1385-1390;Vers 1385-1390;Giovanni di Benedetto et collaborateurs;Italie;Milan;Mss;Latin;757;0;0;0;0
39985;580;108;2412;2130;580,108,2412,2130;https://gallica.bnf.fr/iiif/ark:/12148/btv1b525064305/f14/580,108,2412,2130/full/0/native.jpg;14;ark:/12148/cgfbt39985p;1101;1531;2v;Gaston Phébus et veneurs;ci commence le prologue du livre de la chace le quel fist le conte de foiz;-;0;0;0;Gaston Phébus, Livre de la chasse;15;XVe siècle;vers 1445-1450;Vers 1445-1450;0;France;0;Mss;Français;1291;0;0;0;0
115555;341;2325;943;694;341,2325,943,694;https://gallica.bnf.fr/iiif/ark:/12148/btv1b525064305/f14/341,2325,943,694/full/0/native.jpg;14;ark:/12148/cgfbt1155556;1101;1531;2v;Lettre filigranée;-;-;0;0;0;Gaston Phébus, Livre de la chasse;15;XVe siècle;vers 1445-1450;Vers 1445-1450;0;France;0;Mss;Français;1291;0;0;0;0
39986;1983;1658;1062;1138;1983,1658,1062,1138;https://gallica.bnf.fr/iiif/ark:/12148/btv1b525064305/f20/1983,1658,1062,1138/full/0/native.jpg;20;ark:/12148/cgfbt399861;1101;1531;5v;Faune : cerf;ci devise du cerf et de sa nature le premier chappitre;-;0;0;0;Gaston Phébus, Livre de la chasse;15;XVe siècle;vers 1445-1450;Vers 1445-1450;0;France;0;Mss;Français;1291;0;0;0;0
39987;683;1295;1176;1252;683,1295,1176,1252;https://gallica.bnf.fr/iiif/ark:/12148/btv1b525064305/f28/683,1295,1176,1252/full/0/native.jpg;28;ark:/12148/cgfbt39987c;1101;1531;9v;Faune : renne;du rangier et de sa nature le IIe chappitre;-;0;0;0;Gaston Phébus, Livre de la chasse;15;XVe siècle;vers 1445-1450;Vers 1445-1450;0;France;0;Mss;Français;1291;0;0;0;0
39988;334;2256;1089;975;334,2256,1089,975;https://gallica.bnf.fr/iiif/ark:/12148/btv1b525064305/f29/334,2256,1089,975/full/0/native.jpg;29;ark:/12148/cgfbt39988q;1101;1531;10;Faune : daim;du dain et de sa nature le IIIe chappitre;-;0;0;0;Gaston Phébus, Livre de la chasse;15;XVe siècle;vers 1445-1450;Vers 1445-1450;0;France;0;Mss;Français;1291;0;0;0;0
39989;2032;2184;1122;992;2032,2184,1122,992;https://gallica.bnf.fr/iiif/ark:/12148/btv1b525064305/f30/2032,2184,1122,992/full/0/native.jpg;30;ark:/12148/cgfbt399892;1101;1531;10v;Faune : bouquetin;du bouc et de sa nature le IIIIe chappitre;-;0;0;0;Gaston Phébus, Livre de la chasse;15;XVe siècle;vers 1445-1450;Vers 1445-1450;0;France;0;Mss;Français;1291;0;0;0;0
39990;640;1681;1123;1052;640,1681,1123,1052;https://gallica.bnf.fr/iiif/ark:/12148/btv1b525064305/f34/640,1681,1123,1052/full/0/native.jpg;34;ark:/12148/cgfbt399908;1101;1531;12v;Faune : chevreuil;du chevrel et de sa nature le Ve chappitre;-;0;0;0;Gaston Phébus, Livre de la chasse;15;XVe siècle;vers 1445-1450;Vers 1445-1450;0;France;0;Mss;Français;1291;0;0;0;0
39991;340;493;1118;1068;340,493,1118,1068;https://gallica.bnf.fr/iiif/ark:/12148/btv1b525064305/f37/340,493,1118,1068/full/0/native.jpg;37;ark:/12148/cgfbt39991m;1101;1531;14;Faune : lièvre;-;-;0;0;0;Gaston Phébus, Livre de la chasse;15;XVe siècle;vers 1445-1450;Vers 1445-1450;0;France;0;Mss;Français;1291;0;0;0;0
39992;1608;2369;1110;1357;1608,2369,1110,1357;https://gallica.bnf.fr/iiif/ark:/12148/btv1b525064305/f41/1608,2369,1110,1357/full/0/native.jpg;41;ark:/12148/cgfbt39992z;1101;1531;16;Faune : lapin;du conin et de sa nature le VIIe chappitre;-;0;0;0;Gaston Phébus, Livre de la chasse;15;XVe siècle;vers 1445-1450;Vers 1445-1450;0;France;0;Mss;Français;1291;0;0;0;0
39993;1961;1685;1105;1279;1961,1685,1105,1279;https://gallica.bnf.fr/iiif/ark:/12148/btv1b525064305/f42/1961,1685,1105,1279/full/0/native.jpg;42;ark:/12148/cgfbt399939;1101;1531;16v;Faune : ours;de l'ours et de sa nature le VIIIe chappitre;-;0;0;0;Gaston Phébus, Livre de la chasse;15;XVe siècle;vers 1445-1450;Vers 1445-1450;0;France;0;Mss;Français;1291;0;0;0;0
39994;2097;1756;1090;1068;2097,1756,1090,1068;https://gallica.bnf.fr/iiif/ark:/12148/btv1b525064305/f46/2097,1756,1090,1068/full/0/native.jpg;46;ark:/12148/cgfbt39994n;1101;1531;18v;Faune : sanglier;du sanglier et de sa nature le IXe chappitre;-;0;0;0;Gaston Phébus, Livre de la chasse;15;XVe siècle;vers 1445-1450;Vers 1445-1450;0;France;0;Mss;Français;1291;0;0;0;0
39995;2099;1047;1036;1177;2099,1047,1036,1177;https://gallica.bnf.fr/iiif/ark:/12148/btv1b525064305/f50/2099,1047,1036,1177/full/0/native.jpg;50;ark:/12148/cgfbt399950;1101;1531;20v;Faune : loup;du loup et de sa nature le Xe chappitre;-;0;0;0;Gaston Phébus, Livre de la chasse;15;XVe siècle;vers 1445-1450;Vers 1445-1450;0;France;0;Mss;Français;1291;0;0;0;0
39996;2007;2051;1074;1269;2007,2051,1074,1269;https://gallica.bnf.fr/iiif/ark:/12148/btv1b525064305/f56/2007,2051,1074,1269/full/0/native.jpg;56;ark:/12148/cgfbt39996b;1101;1531;23v;Faune : renard;du renart et de sa nature le XIe chappitre;-;0;0;0;Gaston Phébus, Livre de la chasse;15;XVe siècle;vers 1445-1450;Vers 1445-1450;0;France;0;Mss;Français;1291;0;0;0;0
39997;1980;1161;1085;1090;1980,1161,1085,1090;https://gallica.bnf.fr/iiif/ark:/12148/btv1b525064305/f58/1980,1161,1085,1090/full/0/native.jpg;58;ark:/12148/cgfbt39997p;1101;1531;24v;Faune : blaireau;du blariau et de sa nature le XIIe chappitre;-;0;0;0;Gaston Phébus, Livre de la chasse;15;XVe siècle;vers 1445-1450;Vers 1445-1450;0;France;0;Mss;Français;1291;0;0;0;0
39998;1608;591;1154;1351;1608,591,1154,1351;https://gallica.bnf.fr/iiif/ark:/12148/btv1b525064305/f59/1608,591,1154,1351/full/0/native.jpg;59;ark:/12148/cgfbt399981;1101;1531;25;Faune : chat sauvage;du chat et de sa nature le XIIIme chappitre;-;0;0;0;Gaston Phébus, Livre de la chasse;15;XVe siècle;vers 1445-1450;Vers 1445-1450;0;France;0;Mss;Français;1291;0;0;0;0
39999;1991;879;1101;1188;1991,879,1101,1188;https://gallica.bnf.fr/iiif/ark:/12148/btv1b525064305/f60/1991,879,1101,1188/full/0/native.jpg;60;ark:/12148/cgfbt39999c;1101;1531;25v;Faune : loutre;de la loutre et de sa nature le XIIIIe chappitre;-;0;0;0;Gaston Phébus, Livre de la chasse;15;XVe siècle;vers 1445-1450;Vers 1445-1450;0;France;0;Mss;Français;1291;0;0;0;0
40000;547;618;2634;1415;547,618,2634,1415;https://gallica.bnf.fr/iiif/ark:/12148/btv1b525064305/f62/547,618,2634,1415/full/0/native.jpg;62;ark:/12148/cgfbt400001;1101;1531;26v;Faune : chien;des manieres et condicions des chiens le XVme chappitre;-;0;0;0;Gaston Phébus, Livre de la chasse;15;XVe siècle;vers 1445-1450;Vers 1445-1450;0;France;0;Mss;Français;1291;0;0;0;0
40001;2044;602;1160;1529;2044,602,1160,1529;https://gallica.bnf.fr/iiif/ark:/12148/btv1b525064305/f78/2044,602,1160,1529/full/0/native.jpg;78;ark:/12148/cgfbt40001c;1101;1531;34v;Faune : chien;ci devise de l'alant et de sa nature le XVIIe chappitre;-;0;0;0;Gaston Phébus, Livre de la chasse;15;XVe siècle;vers 1445-1450;Vers 1445-1450;0;France;0;Mss;Français;1291;0;0;0;0
40002;329;1501;1156;1331;329,1501,1156,1331;https://gallica.bnf.fr/iiif/ark:/12148/btv1b525064305/f87/329,1501,1156,1331/full/0/native.jpg;87;ark:/12148/cgfbt40002q;1101;1531;39;Chenil;du chenil où les chiens doivent estre tenu et comment ilz doivent demourer le XXIIIe chappitre;-;0;0;0;Gaston Phébus, Livre de la chasse;15;XVe siècle;vers 1445-1450;Vers 1445-1450;0;France;0;Mss;Français;1291;0;0;0;0
40003;329;2267;1068;1161;329,2267,1068,1161;https://gallica.bnf.fr/iiif/ark:/12148/btv1b525064305/f105/329,2267,1068,1161/full/0/native.jpg;105;ark:/12148/cgfbt400032;1101;1531;48;Chasse (flairée de la piste);comment on doit laissier courre pour le cerf le XXXIXe chappitre;-;0;0;0;Gaston Phébus, Livre de la chasse;15;XVe siècle;vers 1445-1450;Vers 1445-1450;0;France;0;Mss;Français;1291;0;0;0;0
40004;1594;389;1145;2257;1594,389,1145,2257;https://gallica.bnf.fr/iiif/ark:/12148/btv1b525064305/f105/1594,389,1145,2257/full/0/native.jpg;105;ark:/12148/cgfbt40004d;1101;1531;48;Chasse au cerf;comment on doit laissier courre pour le cerf le XXXIXe chappitre;-;0;0;0;Gaston Phébus, Livre de la chasse;15;XVe siècle;vers 1445-1450;Vers 1445-1450;0;France;0;Mss;Français;1291;0;0;0;0
40005;1424;739;1342;1703;1424,739,1342,1703;https://gallica.bnf.fr/iiif/ark:/12148/btv1b525064305/f113/1424,739,1342,1703/full/0/native.jpg;113;ark:/12148/cgfbt40005r;1101;1531;52;Chasse (curée);comment on doit faire droit au lismier et la curee aux chiens le XLIe chappitre;-;0;0;0;Gaston Phébus, Livre de la chasse;15;XVe siècle;vers 1445-1450;Vers 1445-1450;0;France;0;Mss;Français;1291;0;0;0;0
40006;109;1575;1132;2024;109,1575,1132,2024;https://gallica.bnf.fr/iiif/ark:/12148/btv1b525064305/f139/109,1575,1132,2024/full/0/native.jpg;139;ark:/12148/cgfbt400063;1101;1531;65;Chasse au cerf;-;-;0;0;0;Gaston Phébus, Livre de la chasse;15;XVe siècle;vers 1445-1450;Vers 1445-1450;0;France;0;Mss;Français;1291;0;0;0;0
40007;846;1237;1411;1514;846,1237,1411,1514;https://gallica.bnf.fr/iiif/ark:/12148/btv1b525064305/f152/846,1237,1411,1514/full/0/native.jpg;152;ark:/12148/cgfbt40007f;1101;1531;71v;Chasse à l'ours;comment on doit chacer et prendre l'ours le cinquante deuziesme chappitre;-;0;0;0;Gaston Phébus, Livre de la chasse;15;XVe siècle;vers 1445-1450;Vers 1445-1450;0;France;0;Mss;Français;1291;0;0;0;0
40008;1569;1640;1115;1755;1569,1640,1115,1755;https://gallica.bnf.fr/iiif/ark:/12148/btv1b525064305/f153/1569,1640,1115,1755/full/0/native.jpg;153;ark:/12148/cgfbt40008s;1101;1531;72;Chasse au sanglier;comment on doit chacer et prendre le sanglier le LIIIe chappitre;-;0;0;0;Gaston Phébus, Livre de la chasse;15;XVe siècle;vers 1445-1450;Vers 1445-1450;0;France;0;Mss;Français;1291;0;0;0;0
40009;131;1192;1241;1459;131,1192,1241,1459;https://gallica.bnf.fr/iiif/ark:/12148/btv1b525064305/f155/131,1192,1241,1459/full/0/native.jpg;155;ark:/12148/cgfbt400094;1101;1531;73;Chasse au sanglier;comment on doit feryr le sanglier le LIIIIe chappitre;-;0;0;0;Gaston Phébus, Livre de la chasse;15;XVe siècle;vers 1445-1450;Vers 1445-1450;0;France;0;Mss;Français;1291;0;0;0;0
40010;1481;1438;1328;1552;1481,1438,1328,1552;https://gallica.bnf.fr/iiif/ark:/12148/btv1b525064305/f157/1481,1438,1328,1552/full/0/native.jpg;157;ark:/12148/cgfbt40010b;1101;1531;74;Chasse au loup;comment on doit chacer et prendre le lou le LVe chappitre;-;0;0;0;Gaston Phébus, Livre de la chasse;15;XVe siècle;vers 1445-1450;Vers 1445-1450;0;France;0;Mss;Français;1291;0;0;0;0
40011;2000;368;1230;1360;2000,368,1230,1360;https://gallica.bnf.fr/iiif/ark:/12148/btv1b525064305/f178/2000,368,1230,1360/full/0/native.jpg;178;ark:/12148/cgfbt40011p;1101;1531;84v;Chasse;comment on puet aler es forestz pour traire aux bestes;-;0;0;0;Gaston Phébus, Livre de la chasse;15;XVe siècle;vers 1445-1450;Vers 1445-1450;0;France;0;Mss;Français;1291;0;0;0;0
40012;688;2531;1311;807;688,2531,1311,807;https://gallica.bnf.fr/iiif/ark:/12148/btv1b525064305/f178/688,2531,1311,807/full/0/native.jpg;178;ark:/12148/cgfbt400121;1101;1531;84v;Chasse;comment on puet aler es forestz pour traire aux bestes;-;0;0;0;Gaston Phébus, Livre de la chasse;15;XVe siècle;vers 1445-1450;Vers 1445-1450;0;France;0;Mss;Français;1291;0;0;0;0
18976;222;397;4478;5910;222,397,4478,5910;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10528611j/f17/222,397,4478,5910/full/0/native.jpg;17;ark:/12148/cgfbt189762;768;956;4;Encadrement;-;-;0;a;0;Jean de Wavrin, Chroniques d'Angleterre;15;XVe siècle;vers 1475;Vers 1475;Maître de la Chronique d'Angleterre et collaborateurs;Belgique;Bruges;Mss;Français;76;0;0;0;0
18975;536;369;3389;3823;536,369,3389,3823;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10528611j/f17/536,369,3389,3823/full/0/native.jpg;17;ark:/12148/cgfbt18975q;768;956;4;Edouard III et ses conseillers;cy commence le second volume des cronicques d'angleterre qui contient en soy six livres particuliers le premier desquelz commence au roy edouard qui fu ne en windesore qui contient en soy XLIX chapittres ou premiers desquelz il traite la cause... [->];-;...et pourquoy la guerre commença premierement entre les royaulmes de france et d'angleterre;a;0;Jean de Wavrin, Chroniques d'Angleterre;15;XVe siècle;vers 1475;Vers 1475;Maître de la Chronique d'Angleterre et collaborateurs;Belgique;Bruges;Mss;Français;76;0;0;0;0
124612;480;4211;803;702;480,4211,803,702;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10528611j/f17/480,4211,803,702/full/0/native.jpg;17;ark:/12148/cgfbt124612z;768;956;4;Lettre ornée;-;-;0;a;0;Jean de Wavrin, Chroniques d'Angleterre;15;XVe siècle;vers 1475;Vers 1475;Maître de la Chronique d'Angleterre et collaborateurs;Belgique;Bruges;Mss;Français;76;0;0;0;0
18977;1847;5457;813;831;1847,5457,813,831;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10528611j/f17/1847,5457,813,831/full/0/native.jpg;17;ark:/12148/cgfbt18977d;768;957;4;Armes de Louis XII;-;-;ces armes recouvrent celles de louis de bruges;b;0;Marque de possession postérieure;16;XVIe siècle;0;0;0;France;0;Mss;Français;76;0;0;0;0
18979;414;470;4448;5857;414,470,4448,5857;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10528611j/f50/414,470,4448,5857/full/0/native.jpg;50;ark:/12148/cgfbt189793;768;956;20v;Encadrement;-;devise: plus est en vous;0;a;0;Jean de Wavrin, Chroniques d'Angleterre;15;XVe siècle;vers 1475;Vers 1475;Maître de la Chronique d'Angleterre et collaborateurs;Belgique;Bruges;Mss;Français;76;0;0;0;0
124613;1216;4218;718;681;1216,4218,718,681;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10528611j/f50/1216,4218,718,681/full/0/native.jpg;50;ark:/12148/cgfbt124613b;768;956;20v;Lettre champie;-;-;0;a;0;Jean de Wavrin, Chroniques d'Angleterre;15;XVe siècle;vers 1475;Vers 1475;Maître de la Chronique d'Angleterre et collaborateurs;Belgique;Bruges;Mss;Français;76;0;0;0;0
18978;1225;497;3380;3757;1225,497,3380,3757;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10528611j/f50/1225,497,3380,3757/full/0/native.jpg;50;ark:/12148/cgfbt18978r;768;956;20v;Bataille de Buironfosse (1339);des grans assamblees que le roy de france et le roy d'engleterre firent en intention de combattre et sy se departirent sans riens faire l'un à l'autre. IXe;-;0;a;0;Jean de Wavrin, Chroniques d'Angleterre;15;XVe siècle;vers 1475;Vers 1475;Maître de la Chronique d'Angleterre et collaborateurs;Belgique;Bruges;Mss;Français;76;0;0;0;0
18980;2358;5240;930;1059;2358,5240,930,1059;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10528611j/f50/2358,5240,930,1059/full/0/native.jpg;50;ark:/12148/cgfbt189809;768;957;20v;Armes de Louis XII;-;-;ces armes recouvrent celles de louis de bruges;b;0;Marque de possession postérieure;16;XVIe siècle;0;0;0;France;0;Mss;Français;76;0;0;0;0
18981;529;460;3255;3724;529,460,3255,3724;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10528611j/f77/529,460,3255,3724/full/0/native.jpg;77;ark:/12148/cgfbt18981n;768;956;34;Prise du château d'Édimbourg (1340);comment les escotz reconcquirent pluiseurs villes et forteresses sur le roy anglois par le confort et aide des franchois. XIXe;-;0;a;0;Jean de Wavrin, Chroniques d'Angleterre;15;XVe siècle;vers 1475;Vers 1475;Maître de la Chronique d'Angleterre et collaborateurs;Belgique;Bruges;Mss;Français;76;0;0;0;0
18982;260;469;4323;5833;260,469,4323,5833;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10528611j/f77/260,469,4323,5833/full/0/native.jpg;77;ark:/12148/cgfbt189820;768;956;34;Encadrement;-;-;0;a;0;Jean de Wavrin, Chroniques d'Angleterre;15;XVe siècle;vers 1475;Vers 1475;Maître de la Chronique d'Angleterre et collaborateurs;Belgique;Bruges;Mss;Français;76;0;0;0;0
18984;529;451;4314;5754;529,451,4314,5754;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10528611j/f100/529,451,4314,5754/full/0/native.jpg;100;ark:/12148/cgfbt18984p;768;956;45v;Encadrement;-;devise: plus est en vous;la devise, recouverte, est lisible par transparence;a;0;Jean de Wavrin, Chroniques d'Angleterre;15;XVe siècle;vers 1475;Vers 1475;Maître de la Chronique d'Angleterre et collaborateurs;Belgique;Bruges;Mss;Français;76;0;0;0;0
18983;1293;460;3255;3697;1293,460,3255,3697;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10528611j/f100/1293,460,3255,3697/full/0/native.jpg;100;ark:/12148/cgfbt18983b;768;956;45v;Philippe VI de Valois et Jean de Montfort;comment le conte de montfort fut adjournee à comparoir devant le roy de france et comment la ducee de bretaigne fut de rechief adjugie à messire charles de blois le chappittre XXVIe;-;0;a;0;Jean de Wavrin, Chroniques d'Angleterre;15;XVe siècle;vers 1475;Vers 1475;Maître de la Chronique d'Angleterre et collaborateurs;Belgique;Bruges;Mss;Français;76;0;0;0;0
18985;2395;5286;929;859;2395,5286,929,859;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10528611j/f100/2395,5286,929,859/full/0/native.jpg;100;ark:/12148/cgfbt189851;768;957;45v;Armes de Louis XII;-;-;ces armes recouvrent celles de louis de bruges;b;0;Marque de possession postérieure;16;XVIe siècle;0;0;0;France;0;Mss;Français;76;0;0;0;0
18986;3050;1525;1404;1792;3050,1525,1404,1792;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10528611j/f118/3050,1525,1404,1792/full/0/native.jpg;118;ark:/12148/cgfbt18986c;768;956;54v;Edouard III et Catherine de Grandison;comment le roy d'angleterre s'enamoura premierement de la contesse de salebrin la contenance qu'il eult envers elle et la responce qu'elle lui fist. XXXe;-;0;a;0;Jean de Wavrin, Chroniques d'Angleterre;15;XVe siècle;vers 1475;Vers 1475;Maître de la Chronique d'Angleterre et collaborateurs;Belgique;Bruges;Mss;Français;76;0;0;0;0
18987;642;505;3220;3648;642,505,3220,3648;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10528611j/f131/642,505,3220,3648/full/0/native.jpg;131;ark:/12148/cgfbt18987q;768;956;61;Siège de Hennebont (1342);cy parle du secours qu'il vint d'angleterre à la contesse de montfort et comment le chastel de concquest fut prins deux fois en ung mois. XXXIIIIe;-;0;a;0;Jean de Wavrin, Chroniques d'Angleterre;15;XVe siècle;vers 1475;Vers 1475;Maître de la Chronique d'Angleterre et collaborateurs;Belgique;Bruges;Mss;Français;76;0;0;0;0
124614;634;4128;882;591;634,4128,882,591;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10528611j/f131/634,4128,882,591/full/0/native.jpg;131;ark:/12148/cgfbt124614q;768;956;61;Lettre champie;-;-;0;a;0;Jean de Wavrin, Chroniques d'Angleterre;15;XVe siècle;vers 1475;Vers 1475;Maître de la Chronique d'Angleterre et collaborateurs;Belgique;Bruges;Mss;Français;76;0;0;0;0
18988;360;497;4316;5686;360,497,4316,5686;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10528611j/f131/360,497,4316,5686/full/0/native.jpg;131;ark:/12148/cgfbt189882;768;956;61;Encadrement;-;-;0;a;0;Jean de Wavrin, Chroniques d'Angleterre;15;XVe siècle;vers 1475;Vers 1475;Maître de la Chronique d'Angleterre et collaborateurs;Belgique;Bruges;Mss;Français;76;0;0;0;0
18992;1756;5284;865;856;1756,5284,865,856;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10528611j/f131/1756,5284,865,856/full/0/native.jpg;131;ark:/12148/cgfbt189929;768;957;69v;Armes de Louis XII;-;-;ces armes recouvrent celles de louis de bruges;b;0;Marque de possession postérieure;16;XVIe siècle;0;0;0;France;0;Mss;Français;76;0;0;0;0
18990;1245;510;3258;3656;1245,510,3258,3656;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10528611j/f148/1245,510,3258,3656/full/0/native.jpg;148;ark:/12148/cgfbt18990m;768;956;69v;Bataille de Hennebont (1342);comment les anglois et bretons reconcquisrent leurs prisonniers en une escarmuche et des bretons prins par les franchois. XXXVIIIe;-;0;a;0;Jean de Wavrin, Chroniques d'Angleterre;15;XVe siècle;vers 1475;Vers 1475;Maître de la Chronique d'Angleterre et collaborateurs;Belgique;Bruges;Mss;Français;76;0;0;0;0
18991;449;493;4365;5678;449,493,4365,5678;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10528611j/f148/449,493,4365,5678/full/0/native.jpg;148;ark:/12148/cgfbt18991z;768;956;69v;Encadrement;-;devise: plus est en vous;0;a;0;Jean de Wavrin, Chroniques d'Angleterre;15;XVe siècle;vers 1475;Vers 1475;Maître de la Chronique d'Angleterre et collaborateurs;Belgique;Bruges;Mss;Français;76;0;0;0;0
18992;2420;5350;778;717;2420,5350,778,717;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10528611j/f148/2420,5350,778,717/full/0/native.jpg;148;ark:/12148/cgfbt189929;768;957;69v;Armes de Louis XII;-;-;ces armes recouvrent celles de louis de bruges;b;0;Marque de possession postérieure;16;XVIe siècle;0;0;0;France;0;Mss;Français;76;0;0;0;0
18993;606;439;3310;3792;606,439,3310,3792;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10528611j/f169/606,439,3310,3792/full/0/native.jpg;169;ark:/12148/cgfbt18993n;768;956;80;Siège de Vannes (1342);comment les bretons reconquisrent par force la cite de rennes et comment messire robert d'artois et moult d'aultres furent navrez à mort chappitre XLVe;-;0;a;0;Jean de Wavrin, Chroniques d'Angleterre;15;XVe siècle;vers 1475;Vers 1475;Maître de la Chronique d'Angleterre et collaborateurs;Belgique;Bruges;Mss;Français;76;0;0;0;0
18994;342;421;4398;5882;342,421,4398,5882;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10528611j/f169/342,421,4398,5882/full/0/native.jpg;169;ark:/12148/cgfbt189940;768;956;80;Encadrement;-;devise: plus est en vous;0;a;0;Jean de Wavrin, Chroniques d'Angleterre;15;XVe siècle;vers 1475;Vers 1475;Maître de la Chronique d'Angleterre et collaborateurs;Belgique;Bruges;Mss;Français;76;0;0;0;0
18995;1729;5408;887;843;1729,5408,887,843;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10528611j/f169/1729,5408,887,843/full/0/native.jpg;169;ark:/12148/cgfbt18995b;768;957;80;Armes de Louis XII;-;-;ces armes recouvrent celles de louis de bruges;b;0;Marque de possession postérieure;16;XVIe siècle;0;0;0;France;0;Mss;Français;76;0;0;0;0
18996;681;471;3290;3700;681,471,3290,3700;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10528611j/f189/681,471,3290,3700/full/0/native.jpg;189;ark:/12148/cgfbt18996p;768;956;90;Fête chez Edouard III;cy commence le IIe livre de ce second volume des cronicques d'angleterre qui contient en soy XXIIII chappittres le premier desquelz parle de la grant feste que le roy d'angleterre establi en son pais comment il deffia de rechief le roy de france... [->];-;...pour la mort du seigneur de clichon et de l'ayde qu'il envoia à la contesse de montfort premier chappittre;a;0;Jean de Wavrin, Chroniques d'Angleterre;15;XVe siècle;vers 1475;Vers 1475;Maître de la Chronique d'Angleterre et collaborateurs;Belgique;Bruges;Mss;Français;76;0;0;0;0
18997;393;445;4311;5637;393,445,4311,5637;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10528611j/f189/393,445,4311,5637/full/0/native.jpg;189;ark:/12148/cgfbt189971;768;956;90;Encadrement;-;devise: plus est en;0;a;0;Jean de Wavrin, Chroniques d'Angleterre;15;XVe siècle;vers 1475;Vers 1475;Maître de la Chronique d'Angleterre et collaborateurs;Belgique;Bruges;Mss;Français;76;0;0;0;0
18998;1885;5340;803;742;1885,5340,803,742;https://gallica.bnf.fr/iiif/ark:/12148/btv1b10528611j/f189/1885,5340,803,742/full/0/native.jpg;189;ark:/12148/cgfbt18998c;768;957;90;Armes de Louis XII;-;-;ces armes recouvrent celles de louis de bruges;b;0;Marque de possession postérieure;16;XVIe siècle;0;0;0;France;0;Mss;Français;76;0;0;0;0
